,0,1,2,3,4,5,6,7
83,0.010209899,0.020477483,0.70774215,0.7060982,0.0013843932,0.0003460983,0.0008364042,5.768305e-05
84,0.13776655,0.62421244,0.42705804,0.6395076,0.0024150314,7.318277e-05,0.004976428,0.0
85,0.13776655,0.62421244,0.42705804,0.6395076,0.0024150314,7.318277e-05,0.004976428,0.0
86,0.022220463,0.26606563,0.9013633,0.3409681,0.00036627136,0.0005188844,0.0,0.0
87,0.01911117,0.05530144,0.051334053,0.08106523,0.012361783,0.9935873,0.0010644196,0.0
88,0.008455794,0.017055394,0.70298135,0.71094817,0.002530986,0.000115044815,0.0010354033,0.0
89,0.010069102,0.021523066,0.7139253,0.699817,0.0012694569,0.00028851294,0.00069243106,5.770259e-05
90,0.34133816,0.20244431,0.91135824,0.10922447,9.359423e-05,0.0009359423,0.0,0.0
91,0.018039647,0.025412995,0.16607928,0.98561853,0.0015033039,0.00047723934,0.0001431718,2.3861967e-05
92,0.7735676,0.62533134,0.09666511,0.030628094,0.0049658846,0.015699597,0.00077110005,0.0
93,0.051915627,0.98067516,0.10099663,0.15787286,0.021049714,0.0036220206,0.0008136423,0.0
94,0.09516185,0.98909587,0.05070613,0.0969943,0.02552878,0.0016316329,0.00040163271,0.0
95,0.11196003,0.38843647,0.53470564,0.7414347,0.024329636,0.013038936,0.013585261,0.0
96,0.08063685,0.68957675,0.06985443,0.69391817,0.07263011,0.01750809,0.16123812,0.00017792774
97,0.57923585,0.39838254,0.62774414,0.2478048,0.2210242,0.03814973,0.0004210787,4.210787e-05
98,0.051915627,0.98067516,0.10099663,0.15787286,0.021049714,0.0036220206,0.0008136423,0.0
99,0.4338434,0.86266863,0.25180152,0.05661985,0.02469484,0.012743593,0.014163217,0.0
100,0.21594596,0.84458405,0.21681239,0.4390312,0.015838116,0.0061688945,0.00055450737,0.0
101,0.043755736,0.7283256,0.05817372,0.67031914,0.09078981,0.0056534554,0.08149004,0.0
102,0.036288377,0.98844826,0.011122285,0.09369372,0.05489386,0.09863981,0.002793385,0.0
103,0.001684191,0.08146994,0.04807804,0.9955141,0.0,0.0,0.0,0.0
104,0.023102289,0.5090874,0.35919037,0.78182834,0.0040177894,0.0026450446,0.00010044473,0.0
105,0.11161685,0.736758,0.18970524,0.62232,0.0073422617,0.1463027,0.0007595443,0.0
106,0.060975406,0.58014137,0.3411123,0.7371264,0.0022647027,0.000102941034,0.0,0.0
107,0.106536895,0.6063113,0.40931654,0.6734206,0.00021486433,0.0010385109,0.0,0.0
108,0.46858975,0.5136242,0.08438525,0.026209747,0.009846756,0.7132382,0.0005430196,0.0
109,0.13600273,0.97890466,0.07739772,0.12820865,0.017353384,0.022730488,0.0017923682,0.00024441385
110,0.056692284,0.8695611,0.23810089,0.42544356,0.041169796,0.03265422,0.012572209,0.006001135
111,0.20390426,0.7513974,0.22745277,0.56724095,0.11319742,0.01802382,0.08479032,0.0
112,0.104955554,0.034891162,0.10574533,0.051758517,0.1343747,0.97765774,0.0058951117,0.0
113,0.017785484,0.9983775,0.015109985,0.008114216,0.006008906,0.050790604,0.0040132473,0.0001754425
114,0.06629809,0.9178774,0.058739867,0.38389212,0.016901847,0.044545885,0.0019044334,0.0029161635
115,0.26294512,0.94750106,0.1222842,0.030896438,0.07725659,0.1056119,0.008429118,0.0
116,0.05544986,0.9956775,0.032250736,0.06454801,0.018545337,0.0010703708,0.0,0.0
117,0.1649552,0.083989404,0.9383969,0.12978043,0.114830315,0.01720103,0.23412888,0.002418895
118,0.10992792,0.5916591,0.71349376,0.35592762,0.0096856,0.044750385,0.00072824064,0.00083747675
119,0.14594306,0.89495397,0.23872547,0.2995617,0.028890116,0.17376712,0.0011726615,0.0
120,0.16954245,0.53277737,0.24182862,0.72536284,0.3166569,0.034605518,0.036081582,0.0004510198
121,0.3059431,0.9436073,0.11450255,0.05378878,0.00036744832,2.8265255e-05,0.0,0.0
122,0.02931852,0.06439713,0.9399603,0.25819802,0.020693634,0.21056305,0.00606485,0.0
123,0.7937798,0.33562255,0.3196522,0.3502859,0.09120666,0.15512894,0.0030225227,0.0007352082
124,0.48768765,0.39583385,0.74950045,0.20903006,0.005307764,0.0019166925,0.00018429736,0.0
125,0.056692284,0.8695611,0.23810089,0.42544356,0.041169796,0.03265422,0.012572209,0.006001135
126,0.2016869,0.96350443,0.11566863,0.12256065,0.017713958,0.047540277,0.0026981526,0.00017596647
127,0.0045141894,0.7200284,0.11037042,0.68509644,0.0,0.0,0.00015148288,0.0
128,0.32676902,0.90777206,0.25042963,0.07979792,0.0038358339,0.008614905,0.00037729513,0.0
129,0.0034121447,0.18323943,0.044720873,0.9820443,0.0,0.00082278665,0.0,0.0
130,0.0070457673,0.111789346,0.2267218,0.96749645,2.6192443e-05,0.0,0.0011524674,0.0
131,0.4338434,0.86266863,0.25180152,0.05661985,0.02469484,0.012743593,0.014163217,0.0
132,0.057050306,0.94100064,0.049335614,0.32989243,0.00010981772,5.490886e-05,0.00010981772,0.0
133,0.041310553,0.9572723,0.22955522,0.1550026,0.011941331,0.07085581,0.006220055,0.0
134,0.023602493,0.032017294,0.051284112,0.17907108,0.015982991,0.9815558,0.003745613,0.0
135,0.003911517,0.94609463,0.117780134,0.28545383,0.00086922606,0.09761409,0.0020861425,0.0
136,0.5989228,0.77098083,0.08571157,0.02335023,0.17516199,0.08631119,0.029275967,0.00010581675
137,0.01096031,0.84382004,0.06811492,0.52575433,0.02099178,0.004272663,0.079570614,3.0961328e-05
138,0.047343556,0.96319443,0.053316947,0.11837367,0.05201581,0.22305585,0.02646626,0.0
139,0.031838838,0.9981464,0.023493169,0.038148433,0.0043406426,0.025752988,0.0008726034,6.712334e-05
140,0.029559005,0.48877457,0.29716653,0.8196712,0.0054848376,0.0041382606,0.0031201171,3.2843338e-05
141,0.4450316,0.6785834,0.57599664,0.09305406,0.02185194,0.023685157,0.0013199159,0.00014665732
142,0.24402563,0.9631545,0.076041505,0.043330595,0.032001033,0.06400207,0.0021864062,0.0
143,0.16253193,0.95199543,0.06507632,0.089384615,0.19948688,0.12354333,0.0023513904,0.0
144,0.0036833913,0.9521428,0.0665226,0.29037863,0.002603299,0.06796272,0.0063143848,0.0
145,0.3092226,0.5192096,0.24194235,0.75878215,0.00685022,0.021661505,0.0002591975,0.0
146,0.10432216,0.9393732,0.25579932,0.18931487,0.008117104,0.071285225,0.01655005,0.0
147,0.0037620158,0.28054348,0.52652144,0.8025312,0.0,0.0,0.0,0.0
148,0.85354286,0.45918843,0.025455084,0.018941773,0.07776096,0.23142193,0.0010301665,6.646236e-05
149,0.17317311,0.9670681,0.044302747,0.1668604,0.004919368,0.07043511,2.8435652e-05,0.0
150,0.23577316,0.97106147,0.016097164,0.03430708,0.0037727728,0.00017606273,0.00030182183,0.0005281882
151,0.32459614,0.28524777,0.78685594,0.44034615,0.013473941,0.00029613057,0.0065148724,0.0
152,0.31590694,0.42019212,0.57733786,0.12411912,0.5616323,0.2437958,0.006820718,0.0017500527
153,0.1685955,0.38163075,0.5696337,0.70760936,0.01687445,0.003725044,0.021009248,0.0
154,0.030568423,0.9096188,0.2974175,0.28800943,0.013202104,0.008852812,6.169207e-05,0.0
155,0.19065058,0.9372411,0.17794487,0.21703438,0.028004438,0.075359166,9.723763e-05,0.0
156,0.36553973,0.5497912,0.41266236,0.6214011,0.084491454,0.021441815,0.009054125,0.0006173267
157,0.1769058,0.96585107,0.11882729,0.0626908,0.07488911,0.10948133,0.013836886,6.0688097e-05
158,0.04096889,0.5417522,0.15257923,0.8254508,0.01176833,0.00616736,0.00015733062,0.0
159,0.10371986,0.97400737,0.056154065,0.16513029,0.07956356,0.061640218,0.0008329759,0.00017233985
160,0.26919967,0.947818,0.059754472,0.028719911,0.110493995,0.11210816,6.0911796e-05,0.0
161,0.16436152,0.96568084,0.06222366,0.096127965,0.104323275,0.12824145,0.0020336513,0.0
162,0.36793575,0.6351745,0.5016944,0.45633897,0.0,0.03513054,0.0,0.0
163,0.16436152,0.96568084,0.06222366,0.096127965,0.104323275,0.12824145,0.0020336513,0.0
164,0.6280948,0.7591172,0.16337162,0.022335583,0.015410577,0.042557903,0.00042265296,0.0
165,0.022182774,0.17794234,0.90898156,0.3494187,0.13946658,0.007202199,0.0008642639,6.401955e-05
166,0.099685796,0.0020017228,0.99162996,0.08181159,0.0059345197,0.0,0.0005651923,0.0
167,0.1769058,0.96585107,0.11882729,0.0626908,0.07488911,0.10948133,0.013836886,6.0688097e-05
168,0.098261684,0.9770635,0.16724704,0.08510621,0.021593308,0.0032619105,0.00010783175,0.0
169,0.053696197,0.932975,0.094321795,0.34269196,0.0070113786,0.017052365,0.0,0.0
170,0.008651079,0.027173262,0.88537693,0.4639696,0.000305006,0.00069319544,0.0051019182,0.0
171,0.018543484,0.96217734,0.06375477,0.26390833,0.0028751632,0.012265604,0.0,0.0
172,0.23577316,0.97106147,0.016097164,0.03430708,0.0037727728,0.00017606273,0.00030182183,0.0005281882
173,0.14198764,0.7916367,0.41221276,0.42632762,0.022102365,0.031184029,0.0038296178,0.0007659235
174,0.007292595,0.7128341,0.46042174,0.5289858,0.0,0.00034077547,0.0,0.0
175,0.85354286,0.45918843,0.025455084,0.018941773,0.07776096,0.23142193,0.0010301665,6.646236e-05
176,0.010663252,0.329311,0.05153462,0.9427538,0.0,0.0,0.0,0.0
177,0.12133366,0.9670529,0.053479977,0.080235295,0.13907859,0.14269501,0.03291547,0.0009807217
178,0.13776655,0.62421244,0.42705804,0.6395076,0.0024150314,7.318277e-05,0.004976428,0.0
179,0.041422993,0.15457517,0.19349757,0.9679499,0.0015492851,0.00035334573,0.0044575925,0.0
180,0.7642564,0.625912,0.14742714,0.007457404,0.0058320723,0.048186302,0.0,0.0
181,0.36793575,0.6351745,0.5016944,0.45633897,0.0,0.03513054,0.0,0.0
182,0.2924583,0.60372376,0.45440218,0.57612306,0.071273826,0.049268976,0.06386875,0.0
183,0.7128542,0.28326228,0.06837734,0.6348307,0.033209816,0.05303604,0.0004271359,0.0
184,0.10998515,0.8643683,0.12240228,0.46695212,0.048443817,0.068651415,0.02616102,0.0
185,0.22626382,0.53992116,0.71414393,0.36009526,0.06276372,0.116941266,0.0022573979,0.00024186405
186,0.09180987,0.9799094,0.016771397,0.022208575,0.13679507,0.108905874,0.00083856983,5.4101278e-05
187,0.007292595,0.7128341,0.46042174,0.5289858,0.0,0.00034077547,0.0,0.0
188,0.12133366,0.9670529,0.053479977,0.080235295,0.13907859,0.14269501,0.03291547,0.0009807217
189,0.12922232,0.96759427,0.09257631,0.18713348,0.03813165,0.044889897,0.0020973864,0.0
190,0.06414463,0.9976769,0.020000214,0.011145157,0.0,0.0013958709,0.0,0.0
191,0.027478578,0.020482276,0.17850219,0.9833423,0.0006513798,4.8250356e-05,0.0,0.0
192,0.09180987,0.9799094,0.016771397,0.022208575,0.13679507,0.108905874,0.00083856983,5.4101278e-05
193,0.32459614,0.28524777,0.78685594,0.44034615,0.013473941,0.00029613057,0.0065148724,0.0
194,0.12889554,0.93363994,0.0049776104,0.0153322695,0.28495285,0.17390911,0.0,0.0
195,0.013553857,0.9726172,0.1122033,0.19495459,0.0015628702,0.05685614,0.00029640642,0.0
196,0.19027266,0.9354914,0.079391375,0.27080682,0.025014156,0.09158102,0.00022220697,0.0
197,0.025671018,0.9468327,0.21954425,0.23374888,0.0025956251,0.0015402611,0.0012550275,0.0
198,0.36408365,0.9197739,0.06072215,0.062435705,0.11091372,0.006168797,0.039162517,0.0
199,0.16202167,0.48691276,0.30496952,0.80219626,0.005651508,0.010384646,0.00017660962,0.0
200,0.011741019,0.20924383,0.9153274,0.34388205,0.0,0.0,0.0,0.0
201,0.17317311,0.9670681,0.044302747,0.1668604,0.004919368,0.07043511,2.8435652e-05,0.0
202,0.039310895,0.45381105,0.3381266,0.82351196,0.002479661,0.0015869831,9.918644e-05,0.0
203,0.045246728,0.19501781,0.9373295,0.2848333,0.0023876124,0.014089861,0.000117906784,0.0
204,0.039310895,0.45381105,0.3381266,0.82351196,0.002479661,0.0015869831,9.918644e-05,0.0
205,0.115312874,0.092544466,0.29681298,0.9431534,0.021768246,0.0051773125,0.0012354951,0.0
206,0.006301696,0.3042198,0.3685716,0.8783881,0.0,0.00012417135,0.0,0.0
207,0.24680467,0.66770357,0.56533235,0.41209152,0.052212477,0.03305737,0.0045024375,0.0
208,0.11228797,0.7754579,0.24572572,0.5706695,0.0029630128,0.00010217285,0.0016688233,0.0
209,0.6781628,0.6028972,0.22205582,0.304112,0.17854737,0.054202605,0.00028463482,0.0
210,0.116294,0.9922262,0.019243406,0.017290486,0.029793935,0.020148417,0.0,0.0
211,0.031144386,0.9920341,0.013758752,0.12071667,0.00460965,0.010693451,0.00011699619,0.0010061673
212,0.4644358,0.70399094,0.4531685,0.2865989,0.0,0.03457617,0.0,0.0
213,0.06961064,0.059383348,0.42812762,0.89881974,0.0069167265,0.020247681,2.955866e-05,0.0
214,0.050096013,0.75458634,0.47005203,0.45511657,0.0024200974,0.0019360778,0.0005185923,0.0
215,0.063034534,0.94360626,0.016075019,0.3245969,0.00021541063,0.0035004227,2.692633e-05,0.0
216,0.010976799,0.67765886,0.32580072,0.6591751,0.00020018478,0.00026691303,0.0,0.0
217,0.008585786,0.03923343,0.8938109,0.4466276,0.0028341431,0.0017505002,0.0013337143,0.0
218,0.09761342,0.956192,0.1402338,0.21568583,0.013163068,0.0989814,0.0034655652,0.0
219,0.061884265,0.9357879,0.26590797,0.19248703,0.0031976672,0.112702094,0.0010345394,0.0
220,0.116294,0.9922262,0.019243406,0.017290486,0.029793935,0.020148417,0.0,0.0
221,0.12440131,0.8721465,0.06484418,0.46799773,0.0061267647,0.024911363,3.1100328e-05,3.1100328e-05
222,0.001480022,0.5977809,0.08661089,0.79696226,0.0,0.0023680353,2.960044e-05,0.0
223,0.18029357,0.70559376,0.15646869,0.666433,0.013938604,0.028645752,0.0011528168,0.0003144046
224,0.063034534,0.94360626,0.016075019,0.3245969,0.00021541063,0.0035004227,2.692633e-05,0.0
225,0.32919422,0.62017363,0.7011492,0.12394948,0.00639281,0.0011364996,3.551561e-05,0.0
226,0.08944004,0.85996616,0.1473074,0.4801401,0.003688249,0.01453043,0.00022256676,6.35905e-05
227,0.007582321,0.0060434733,0.54035926,0.8413578,0.005204102,0.000615539,0.0027139673,0.0
228,0.0019803818,0.99952996,0.0017510745,0.017343976,0.00022930736,0.025140425,0.0,0.0
229,0.0061544636,0.97001183,0.00017095731,0.24290593,0.00019537979,0.0059835063,0.0,0.0
230,0.0,0.04422583,0.049154352,0.99780715,6.542283e-05,0.0,0.002965835,0.0
231,0.0061544636,0.97001183,0.00017095731,0.24290593,0.00019537979,0.0059835063,0.0,0.0
232,0.0018079771,0.8147842,0.31972137,0.48363388,0.0,0.0,0.0,0.0
233,0.017351711,0.59952015,0.19556738,0.7143052,0.18250208,0.03482707,0.11297159,0.21098197
234,0.025407493,0.8986672,0.039023664,0.43611047,0.0048007527,0.0034812475,0.0011791323,0.0
235,0.37530664,0.91572094,0.091018125,0.09055391,0.061648455,0.017733216,0.00086654455,0.0
236,0.019040586,0.6536307,0.19726561,0.73037,0.0010578104,0.0070200143,0.0,0.0
237,0.14061338,0.81457675,0.032853592,0.55953676,0.011122143,0.04907205,0.00041667972,6.410457e-05
238,0.15482824,0.7957944,0.08743657,0.4860987,0.20107666,0.24159797,0.0008629899,0.0005491754
239,0.0079059815,0.94065523,0.017794982,0.33878306,0.00026092347,0.0038094828,0.0,0.0
240,0.036313947,0.9927631,0.10436405,0.046465725,0.0049335733,0.0052419216,4.7438207e-05,0.0
241,0.121573724,0.44964826,0.028929505,0.10741921,0.57323855,0.6648745,0.00011633849,0.0
242,0.054894336,0.50194997,0.15725799,0.848292,0.0031413522,0.026336588,9.519249e-05,0.00015865415
243,0.020260658,0.100886084,0.97412825,0.20093775,0.0015384541,0.010351971,0.00026075492,0.0
244,0.33481342,0.76556057,0.037692245,0.0012351976,0.52372384,0.14620249,0.06879677,7.4860465e-05
245,0.050096013,0.75458634,0.47005203,0.45511657,0.0024200974,0.0019360778,0.0005185923,0.0
246,0.35823557,0.76703006,0.47719556,0.2358317,0.0,0.0,0.0,0.0
247,0.0032661557,0.6183692,0.45103893,0.64353585,0.00017190294,0.0052946107,0.0012377012,0.002165977
248,0.017351711,0.59952015,0.19556738,0.7143052,0.18250208,0.03482707,0.11297159,0.21098197
249,0.11228797,0.7754579,0.24572572,0.5706695,0.0029630128,0.00010217285,0.0016688233,0.0
250,0.019040586,0.6536307,0.19726561,0.73037,0.0010578104,0.0070200143,0.0,0.0
251,0.0079059815,0.94065523,0.017794982,0.33878306,0.00026092347,0.0038094828,0.0,0.0
252,0.115312874,0.092544466,0.29681298,0.9431534,0.021768246,0.0051773125,0.0012354951,0.0
253,0.18029357,0.70559376,0.15646869,0.666433,0.013938604,0.028645752,0.0011528168,0.0003144046
254,0.38480034,0.85384166,0.2973407,0.09966851,0.12249533,0.097633705,0.0005549471,0.0
255,0.06961064,0.059383348,0.42812762,0.89881974,0.0069167265,0.020247681,2.955866e-05,0.0
256,0.37530664,0.91572094,0.091018125,0.09055391,0.061648455,0.017733216,0.00086654455,0.0
257,0.101345345,0.36666948,0.48815194,0.7854872,6.94384e-05,0.000347192,0.0,0.0
258,0.19485335,0.5266163,0.4687105,0.6812088,0.031153768,3.7946123e-05,0.0014040066,0.0
259,0.10558498,0.7157491,0.67143846,0.16031192,0.0048940107,0.0012235027,0.0,0.0
260,0.0367359,0.1840937,0.7780492,0.5994993,0.00012744458,3.1861146e-05,0.00012744458,0.0
261,0.01121902,0.9876633,0.0065184585,0.08336355,0.09492018,0.08840172,0.02251595,0.008466205
262,0.6781628,0.6028972,0.22205582,0.304112,0.17854737,0.054202605,0.00028463482,0.0
263,0.20388544,0.8933402,0.3190299,0.19311933,0.14500716,0.016484505,0.0002823898,0.0
264,0.24289858,0.029193813,0.28615987,0.9261246,0.014158243,0.00063530577,0.0187869,0.0
265,0.038872942,0.96432644,0.03196613,0.12650678,0.07830669,0.21095286,0.03007709,0.0
266,0.10809802,0.15144862,0.96010274,0.20567349,0.034791853,0.00275521,0.007825969,0.0
267,0.49954346,0.6939828,0.49359694,0.15498301,0.0,0.034444824,0.0,0.0
268,0.0011594167,0.0033873157,0.14676853,0.98916435,2.2733662e-05,0.0,0.0001818693,0.0
269,0.913504,0.33866984,0.15455832,0.10743648,0.12402546,0.00032655464,0.0,0.0
270,0.001480022,0.5977809,0.08661089,0.79696226,0.0,0.0023680353,2.960044e-05,0.0
271,0.07823786,0.9686422,0.13817237,0.19101192,0.003561286,0.0010766678,0.0044999192,0.0
272,0.06801874,0.9717158,0.030366972,0.21466966,0.060133696,0.02278205,0.0012277751,8.185167e-05
273,0.020211034,0.069492005,0.28035513,0.9571595,0.0029706506,0.00021218932,0.0004509023,0.0
274,0.16382295,0.66406804,0.40008828,0.6058678,0.06763086,0.012933391,0.016975075,0.0
275,0.1716632,0.052779067,0.93663895,0.3007532,0.000116638825,8.7479115e-05,0.0010789091,0.0
276,0.20388544,0.8933402,0.3190299,0.19311933,0.14500716,0.016484505,0.0002823898,0.0
277,0.009811007,0.8685927,0.3188896,0.3787431,0.0046506724,0.00054151664,0.017073702,0.0
278,0.014546129,0.13477537,0.15116215,0.9791666,0.0004601587,0.0025564374,5.1128747e-05,0.0
279,0.06801874,0.9717158,0.030366972,0.21466966,0.060133696,0.02278205,0.0012277751,8.185167e-05
280,0.16382295,0.66406804,0.40008828,0.6058678,0.06763086,0.012933391,0.016975075,0.0
