,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
10,0.00021713653,0.0046467218,0.022625627,0.06613979,0.003126766,0.04030054,0.16689114,0.16263527,0.034351,0.057932027,0.09362927,0.114083536,0.912842,0.06092851,0.21969874,0.16176671,0.0,0.0012593919,0.0006948369,0.008424898,8.685461e-05,0.0,0.00026056383,0.0056021223,0.0008251188,0.0,0.0,0.0,0.036001235,0.0,0.0,0.0,0.0,4.3427306e-05,0.0,0.00052112766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.685461e-05,0.0,4.3427306e-05,0.00039084576,0.0,4.3427306e-05,0.0,0.0,0.00026056383,0.0,0.0,0.0,0.0026490656,0.0,0.0,0.0
11,0.010183705,4.8493832e-05,0.0,0.0078075067,0.002618667,0.00048493833,0.14911853,0.24964625,0.018233681,0.15741098,0.78598803,0.05353719,0.19004732,0.40773615,0.24581523,0.05596188,0.0,0.0,4.8493832e-05,0.0027156547,0.00019397533,0.00029096298,0.00683763,0.011250569,0.0041219755,0.0018912595,0.006643655,0.0,0.057416696,0.0069831116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8493832e-05,0.0,0.0,0.0,9.6987664e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8493832e-05,0.0,0.0,0.0
12,0.020416845,0.042183075,0.06248258,0.024699688,0.07556579,0.13042139,0.2642456,0.16591619,0.34520894,0.17506857,0.7715572,0.10366829,0.117396854,0.20058963,0.2364951,0.0048108655,0.030507928,0.002522771,0.00035201455,0.0,0.017072706,0.0007626982,0.00023467636,0.0,0.066354744,0.0014667272,0.00017600728,0.0,0.037078865,0.0034028073,0.0,0.0,0.015840655,0.005866909,5.866909e-05,0.0,0.003930829,5.866909e-05,0.0,0.0,0.002522771,0.0,0.0,0.0,0.00064536,0.0,0.0,0.0,0.0047521964,0.0041655055,0.00017600728,0.0,0.0026987782,5.866909e-05,0.0,0.0,0.0013493891,0.0,0.0,0.0,0.0009973745,0.0,0.0,0.0
13,0.0043455027,0.09202241,0.00587921,0.6560687,0.15260383,0.43337443,0.25863412,0.0070550516,0.1325634,0.46425307,0.21160042,0.00020449425,0.055417944,0.022443244,5.1123563e-05,0.0,5.1123563e-05,5.1123563e-05,0.0,0.021011785,0.00020449425,0.00020449425,0.0,0.0,5.1123563e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02525504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021829762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.00075080205,0.010464303,0.22871308,0.16714731,0.0059594912,0.12834023,0.8791423,0.10567539,0.019286228,0.1084909,0.2614199,0.069308415,0.049459085,0.06597673,0.15691763,0.04345267,4.6925128e-05,0.0016423794,0.007883421,0.018441575,0.00046925127,0.0027685827,0.0063818176,0.00042232615,0.0007038769,0.00075080205,0.0012200533,0.0,0.00037540102,0.00037540102,9.3850256e-05,0.0,0.0,0.00028155078,0.0007977272,0.002158556,4.6925128e-05,0.0,9.3850256e-05,0.0,0.0,0.0,0.0,0.0,4.6925128e-05,0.0,0.0,0.0,0.0003284759,0.0020647056,0.0023462565,0.0028155076,0.00028155078,0.0005161764,9.3850256e-05,0.0,0.0003284759,9.3850256e-05,0.0,0.0,0.00014077539,0.0,0.0,0.0
15,0.025996756,0.017373033,0.011302938,0.0051072533,0.018628916,0.03478793,0.12353692,0.045714103,0.007535292,0.034243714,0.9010116,0.14329612,0.0042699985,0.01088431,0.2516369,0.008707448,0.0015070583,0.0013814701,0.00029303913,0.0,0.00029303913,0.0001255882,0.16050172,0.0032234304,0.0012140193,8.372546e-05,0.23828267,0.0001255882,0.005860782,4.186273e-05,0.0,0.0,0.0074515664,0.006907351,0.0064468607,0.002930391,0.00033490185,0.0,0.0,0.0,0.00046049006,0.0,0.0,0.0,0.0016745093,0.0,0.0,0.0,0.008372546,0.004018822,0.002511764,0.0007953919,0.001255882,8.372546e-05,0.0,0.0,0.00016745093,0.0,0.0,0.0,0.0001255882,0.0,0.0,0.0
16,0.0039685583,0.003237508,0.0041774297,0.009399217,0.00932089,0.007232175,0.012114546,0.006448907,0.008172097,0.014568786,0.054045495,0.017858513,0.0058222925,0.023445824,0.09315668,0.01717968,7.8326804e-05,7.8326804e-05,2.6108935e-05,0.00041774297,0.00010443574,0.0,0.0,0.0,7.8326804e-05,0.0,0.0,0.0,0.00010443574,0.0,0.0,0.0,0.0015404272,0.0015404272,0.0014882094,0.9931578,0.0005221787,0.0,0.0,0.0,0.00039163404,0.0,0.0,0.0,0.003263617,0.0,0.0,0.0,0.007884898,0.0029503098,0.0013576646,0.0029242008,0.001618754,0.00020887148,0.0,0.0,0.00010443574,2.6108935e-05,0.0,0.0,2.6108935e-05,0.0,0.0,0.0
17,0.00274547,0.019265626,0.008047067,0.002603463,0.0007100353,0.010129837,0.006058968,4.733569e-05,0.00033134982,0.0009940495,0.0,0.0,0.001514742,0.0,0.0,0.0,0.003313498,0.03928862,0.009940495,0.00066269963,0.016709497,0.13126187,0.07796188,0.0,0.17310661,0.9105493,0.17433734,0.0,0.15336762,0.045631602,0.00061536394,0.0,0.0127333,0.06731135,0.009467138,0.0014674064,0.029253455,0.059453625,0.012780636,0.0,0.11166489,0.18015963,0.0023667845,0.0,0.06769004,9.467138e-05,0.0,0.0,0.004070869,0.0071003535,0.0010887209,0.0008520424,0.0023194486,0.0010413851,9.467138e-05,0.0,0.0018460918,0.0,0.0,0.0,0.01306465,0.0,0.0,0.0
18,0.007081479,0.0020171485,0.00072960695,0.0043776417,0.025536243,0.008712365,0.010214497,0.013948368,0.023261586,0.03862625,0.10729513,0.084591486,0.024935389,0.18124294,0.8814939,0.08922663,0.00030042639,0.00042918054,8.583611e-05,0.0,0.0009441972,0.00017167222,0.0066093802,0.00154505,0.0008583611,0.003133018,0.06596505,0.0009441972,0.0060085277,0.26089886,0.29531914,0.0,4.2918055e-05,0.00021459027,0.00034334444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014592139,0.0012446236,0.0004720986,0.0004720986,0.0011158694,0.0009871152,0.00025750833,4.2918055e-05,0.00012875417,0.00017167222,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0074728257,0.00096240937,0.0012737771,0.004868659,0.012511322,0.16278872,0.98114806,0.006199049,0.016983695,0.07699275,0.029834691,0.011067708,0.012794384,0.015200407,0.04803555,0.025079256,5.6612316e-05,0.0,2.8306158e-05,0.00022644927,0.00042459238,0.0,0.0,0.0,0.00096240937,0.0,0.0,0.0,0.002887228,0.0,0.0,0.0,8.491847e-05,0.0,0.0,5.6612316e-05,0.00022644927,0.0,0.0,0.0,0.00079257245,0.0,0.0,0.0,0.0009907156,0.0,0.0,0.0,2.8306158e-05,5.6612316e-05,2.8306158e-05,0.00019814311,2.8306158e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.035974234,0.27987954,0.2067799,0.105476454,0.03144148,0.17224462,0.21160044,0.17433113,0.008633816,0.064106084,0.19879362,0.18807329,0.00071948464,0.025038067,0.1149017,0.04921275,0.046694554,0.67487663,0.07533004,0.017555427,0.035038903,0.0073387437,0.0,0.0,7.194847e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0635305,0.33614323,0.05784657,0.0038852172,0.23095457,0.16253158,0.00028779387,0.0,7.194847e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009784992,0.013238518,0.00079143315,0.0002158454,0.0020865055,0.0038852172,0.00035974232,0.0,7.194847e-05,0.00028779387,0.0,0.0,0.0,0.0,0.0,0.0
21,0.00168595,0.00197497,0.00891145,0.0014451001,0.00698465,0.07639762,0.02292892,0.00809256,0.01507721,0.3447527,0.023073431,0.03501959,0.00606942,0.0158961,0.03169586,0.0332373,0.0004817,0.0125723705,0.63830066,0.00351641,0.00211948,0.22750692,0.5923465,0.0,0.00264935,0.24056098,0.04402738,0.0,4.817e-05,0.01079008,0.0,0.0,0.00014451,0.00038536,0.00457615,0.00245667,0.0,4.817e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00062621,0.00014451,0.00014451,9.634e-05,4.817e-05,4.817e-05,0.0,0.0,4.817e-05,4.817e-05,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0025230665,0.04743365,0.095813446,0.018733768,0.010786109,0.6588988,0.12463948,0.042261362,0.025041433,0.34938163,0.13037945,0.11896258,0.07121355,0.3286294,0.26309276,0.15573627,0.0004415366,0.005550746,0.017787619,0.005235363,0.0003153833,0.0018292231,0.019932223,0.0056138225,0.0,0.014003018,0.3129233,0.005046133,0.00025230664,0.27444655,0.04396443,0.0,0.00018922998,0.002964603,0.0022076832,0.00012615332,0.0,0.0003153833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007569199,0.004604596,0.0014507632,0.0,0.00037845995,0.0007569199,6.307666e-05,0.0,6.307666e-05,0.00012615332,0.0,0.0,6.307666e-05,0.0,0.0,0.0
23,0.0088618845,0.0047211787,0.044889893,0.006462597,0.002515382,0.0047211787,0.013970044,0.023064118,0.0042954986,0.015401877,0.022406248,0.023683289,0.012035135,0.061723605,0.031152038,0.0036376293,0.00061917095,0.012267324,0.46789974,0.15216126,0.00046437822,0.05584148,0.8625438,0.0029797603,0.00030958548,0.029371923,0.013079986,0.0,0.0019349093,0.01729809,0.0,0.0,0.00085136003,0.0030184584,0.008242713,0.0034054401,0.0017414183,0.0013157383,0.0048759715,0.0012383419,0.0008126619,0.0,0.0,0.0,0.0015092292,0.0,0.0,0.0,0.002089702,0.0017801165,0.0017801165,0.003328044,0.0012383419,0.0011222473,0.00085136003,0.00042568002,0.0008126619,0.0,0.0,0.0,0.00096745463,0.0,0.0,0.0
24,0.00036377815,0.00027283363,0.0,4.547227e-05,0.0040015597,0.0039560874,0.004047032,0.0029556975,0.09540082,0.032148894,0.14137328,0.011459012,0.07762116,0.6737626,0.6567105,0.13505264,0.00013641681,0.0,0.0,0.0,0.0013186958,0.0008185008,0.017370407,0.0,0.024509553,0.007912175,0.13200599,0.0,0.00882162,0.19875929,0.047154743,0.0,0.0003183059,4.547227e-05,0.0,0.0,0.00054566725,4.547227e-05,0.0,0.0,0.00013641681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00050019496,0.00027283363,0.0,0.0,0.0005911395,0.00054566725,0.0,0.0,0.0005911395,0.0,0.0,0.0,4.547227e-05,0.0,0.0,0.0
25,0.01711204,0.0080011925,0.16411206,0.022368299,0.05051848,0.15517642,0.42067584,0.04426937,0.09052444,0.11750657,0.07685817,0.11160788,0.083282486,0.07861026,0.23057452,0.18683077,0.0016352803,0.0009928488,0.031011922,0.005197855,0.0009344459,0.0042050066,0.7720859,0.0060154954,0.00029201433,0.009694876,0.15762934,0.00017520861,0.00017520861,0.038253877,0.03907152,0.0,0.0,0.00064243155,0.00046722294,0.0012848631,0.000116805735,5.8402868e-05,0.00023361147,5.8402868e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00081764016,5.8402868e-05,0.000116805735,0.00029201433,0.00052562583,0.0,0.0,0.0,0.00023361147,0.0,0.0,0.0,0.000116805735,0.0,0.0,0.0
26,0.0097919665,0.0,0.0,0.009349113,0.003198381,0.0006396762,0.15219373,0.24622613,0.0167792,0.15490004,0.78478426,0.056389917,0.19672503,0.4047182,0.24883404,0.060474005,4.920586e-05,0.0,4.920586e-05,0.0036412338,0.00019682344,0.00029523516,0.011169731,0.016729992,0.0035428219,0.0039856746,0.011514171,0.0,0.06268827,0.009595143,0.0,0.0,0.0,0.0,0.0,0.0,4.920586e-05,0.0,0.0,0.0,9.841172e-05,0.0,0.0,0.0,0.00019682344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.841172e-05,0.0,0.0,0.0,4.920586e-05,0.0,0.0,0.0
27,0.00041378525,0.0006896421,0.00013792842,0.00041378525,0.0040918766,0.0039999243,0.004229805,0.0027585684,0.13098602,0.029240824,0.13480204,0.012919296,0.058527626,0.6740102,0.65318304,0.13967551,0.00032183298,9.195228e-05,0.00018390456,0.00013792842,0.0033562582,0.0023447832,0.023355879,0.001655141,0.015585911,0.014344555,0.11760697,0.00027585684,0.0070803254,0.20142147,0.06519417,0.0,9.195228e-05,0.00018390456,9.195228e-05,0.0,0.00013792842,4.597614e-05,0.0,0.0,0.0002298807,4.597614e-05,0.0,0.0,4.597614e-05,0.0,0.0,0.0,9.195228e-05,0.00041378525,4.597614e-05,4.597614e-05,0.00064366596,0.0004597614,0.00018390456,0.00018390456,0.0002298807,0.00041378525,4.597614e-05,4.597614e-05,9.195228e-05,4.597614e-05,4.597614e-05,0.0
28,0.030576415,0.019449495,0.006724399,0.9848078,0.036486648,0.030184409,0.045593232,0.040527318,0.02083659,0.07402869,0.11748098,0.0064228564,0.006965633,0.05026714,0.020625511,6.030851e-05,0.0003316968,6.030851e-05,6.030851e-05,0.003980362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012061702,6.030851e-05,0.0,0.0025631117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037994361,0.0022917234,0.00042215956,0.0047040638,0.0029249627,0.00012061702,0.0,0.0,0.0005427766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.010691612,0.00670261,0.0034734171,0.988757,0.015521833,0.020704823,0.0147891585,0.0067840177,0.006485521,0.07855893,0.114161454,0.011424286,0.0010854428,0.018289711,0.036579423,0.0010583068,2.7136071e-05,0.0,0.0,0.000108544285,2.7136071e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001899525,0.0,0.0,0.0004884493,2.7136071e-05,0.0,0.0,0.0,0.00021708857,0.0,0.0,0.0,0.00043417714,0.0,0.0,0.0,0.012482593,0.004151819,0.00040704108,0.0028492876,0.0044774516,0.00043417714,0.0,0.0,8.1408216e-05,0.0,0.0,0.0,0.000108544285,0.0,0.0,0.0
30,0.0016669156,0.0164087,0.036307506,0.039849702,0.01599197,0.057821136,0.30327445,0.07766785,0.039641336,0.11850728,0.7683439,0.07469866,0.0832416,0.29082468,0.42709503,0.028702203,0.000104182225,0.0005209111,0.006771845,0.005104929,0.00046882,0.0021357357,0.046882,0.00026045556,0.0007292756,0.01916953,0.04959074,0.0,0.00067718443,0.06000896,0.008334578,0.0,0.000104182225,0.00026045556,0.0011980956,0.0007813667,0.00046882,0.0,0.0,0.0,0.0003646378,0.0,0.0,0.0,0.00015627334,0.0,0.0,0.0,0.00067718443,0.003698469,0.008126213,0.0071364823,0.0020315533,0.002292009,0.0010418223,0.00062509335,0.0023441,0.00015627334,5.2091113e-05,0.0,0.0014064601,0.0,0.0,0.0
31,0.0024411958,0.0070034307,0.02133045,0.0,0.004842372,0.17528586,0.015447567,0.00064031366,0.01012496,0.12750246,0.027373409,0.013526626,0.017608626,0.08996407,0.19361484,0.020490037,0.0022811175,0.00024011763,0.009244529,0.000120058816,0.0038819015,0.047983505,0.93485796,0.16444056,0.0020810193,0.023651587,0.011525646,0.0,0.0008404117,0.00064031366,0.0,0.0,0.0072035287,0.0040019606,0.0,0.0,0.021050312,0.0024411958,0.0,0.0,0.011805783,0.0,0.0,0.0,0.0046022544,0.0,0.0,0.0,0.0018008822,0.0015607645,0.0012005881,0.0,0.0044821957,0.0070034307,0.0018409018,0.0,0.0029614507,0.004962431,0.000120058816,0.0,0.0020009803,0.0,0.0,0.0
32,0.0013914793,0.058746517,0.002261154,0.60803294,0.05048461,0.14414856,0.14184391,0.058746517,0.0729657,0.108448416,0.745485,0.057485487,0.04548398,0.028133972,0.006826945,0.0,0.0,8.6967455e-05,0.0,0.013436472,0.0,4.3483727e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0184371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019350259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.05187923,0.16397434,0.2295281,0.1308676,0.006837263,0.07898837,0.2944821,0.37814862,0.00029987993,0.005037983,0.18364647,0.19054371,0.0,0.0,0.00023990395,0.006177527,0.004258295,0.0016793277,0.051819254,0.12169128,0.000119951976,0.020691715,0.23468605,0.7161733,0.0,0.004678127,0.09086362,0.010075966,0.0,0.0,0.0,0.0,0.0034186314,0.0021591356,0.004498199,0.008936422,0.00023990395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00941623,0.00077968783,0.0007197119,0.0014394238,0.00029987993,5.9975988e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0038497914,0.0021655075,0.0076652095,0.01808027,0.0011343135,0.005052851,0.015261672,0.057643753,0.0015467912,0.007183986,0.023442479,0.0534846,0.0041591497,0.01907709,0.07001808,0.01797715,0.00044685078,0.0026811047,0.9584949,0.24037135,0.00030935823,0.022411285,0.09486986,0.004090403,0.00034373137,0.009212,0.00048122392,0.0,0.00350606,0.0061184186,0.0,0.0,0.0009280747,0.0025779852,0.016499106,0.019317703,0.00041247765,0.00058434333,0.00068746274,0.00085932843,0.0002749851,0.0,0.0,0.0,0.00041247765,0.0,0.0,0.0,0.0010655673,0.0046747467,0.0051215976,0.00701212,0.0013405523,0.0025436122,0.004193523,0.0025779852,0.00096244784,0.00024061196,0.0,0.0,0.0013405523,0.0,0.0,0.0
35,0.00047664417,0.0053384146,0.018207807,0.19699703,0.002526214,0.009294561,0.09666344,0.24447079,0.003908482,0.057006642,0.123069525,0.042564325,0.004480455,0.019065766,0.02287892,0.015347942,9.532883e-05,4.7664416e-05,0.007101998,0.1335557,0.0002859865,0.003908482,0.015776921,0.0416587,0.0002859865,0.6294086,0.00038131533,0.0,4.7664416e-05,0.6738795,0.00023832209,0.0,0.00023832209,0.00076263066,0.0009056239,0.003765489,0.00081029505,0.00047664417,0.0,0.0,9.532883e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006673018,0.0018589123,0.0012392749,0.009151568,0.0008579595,0.0008579595,0.0002859865,0.0,0.00042897975,0.00014299325,0.0,0.0,9.532883e-05,0.0,0.0,0.0
36,0.0009772094,0.015309614,0.048013557,0.47557524,0.09719976,0.15674439,0.41081885,0.25479108,0.05485402,0.39446688,0.1912073,0.01348549,0.09947992,0.3956395,0.022019785,0.00032573647,0.0,0.00078176754,0.0015635351,0.00794797,0.051205773,0.18065345,0.060717277,0.00013029459,0.005993551,0.31967777,0.00026058918,0.0,0.0085342955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026058918,0.0,0.0,6.5147295e-05,0.00013029459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.015720386,0.018887358,0.0061431606,0.034264337,0.030944742,0.03056318,0.05269382,0.07848746,0.010531133,0.031440772,0.18295936,0.09134613,0.0015262512,0.025488393,0.08417275,0.006105005,0.0,3.815628e-05,0.0,0.15384611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000114468836,0.000114468836,0.00015262511,0.95081633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029380335,0.0073260055,0.0021749078,0.09420785,0.0010302195,0.0004960316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
